model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.2851320393383503,0.0010679182596504688,0.1110360324382782,0.008187321946024895,0.018014870584011078,1.0071303844451904,0.07407569140195847,199.0,0.029040519148111343
0.2841010498814285,0.0010889014229178429,0.10278759151697159,0.007776191458106041,0.018929658457636833,1.0114206075668335,0.07632558792829514,199.0,0.017984498757869005
0.28079332085326314,0.0010898070177063346,0.10283978283405304,0.007779646199196577,0.01895860582590103,1.0119906663894653,0.07636375725269318,199.0,0.021432670298963785
0.27978740260005,0.001092575374059379,0.10509248822927475,0.008011949248611927,0.01907367818057537,1.0114409923553467,0.07691643387079239,199.0,0.01875918311998248
0.2810723641887307,0.0010913674486801028,0.10475488007068634,0.00797357875853777,0.019034966826438904,1.0114823579788208,0.07679791748523712,199.0,0.02062255796045065
0.2859225939027965,0.0011075742077082396,0.10291049629449844,0.008102517575025558,0.019669651985168457,1.0108697414398193,0.07939031720161438,199.0,0.02983415685594082
0.28582818200811744,0.001106846728362143,0.1030070036649704,0.008108827285468578,0.019663721323013306,1.0108073949813843,0.07937280833721161,199.0,0.02921016328036785
0.2863932070322335,0.0011053445050492883,0.1023515909910202,0.008029256947338581,0.019603688269853592,1.0111567974090576,0.07912454754114151,199.0,0.028239035978913307
0.28303002938628197,0.001112389494664967,0.10770948976278305,0.008566692471504211,0.0196877121925354,1.0108997821807861,0.0802009254693985,199.0,0.027138028759509325
0.2798791308887303,0.001050698570907116,0.11014628410339355,0.00818647351115942,0.018434496596455574,1.009373426437378,0.07483261078596115,199.0,0.019041039049625397
0.27911997959017754,0.0010471164714545012,0.10493197292089462,0.00769206415861845,0.018207253888249397,1.0085272789001465,0.07374537736177444,199.0,0.018337327055633068
0.2788805649615824,0.0010455892188474536,0.1045096218585968,0.0076455967500805855,0.018274014815688133,1.0088319778442383,0.07361835241317749,199.0,0.019007871858775616
0.2810981278307736,0.0010498702758923173,0.1043240875005722,0.00768063822761178,0.018322128802537918,1.0087196826934814,0.07407903671264648,199.0,0.017978519201278687
0.2833650824613869,0.0010629595490172505,0.10850445926189423,0.00833063293248415,0.018972257152199745,1.0083467960357666,0.0772240087389946,199.0,0.028518168721348047
0.28333920892328024,0.0010700860293582082,0.11384554207324982,0.008830422535538673,0.01911659725010395,1.0082632303237915,0.0780102014541626,199.0,0.02744334703311324
0.2834125738590956,0.0010678872931748629,0.11229024082422256,0.008696204051375389,0.019156476482748985,1.0085722208023071,0.07791242748498917,199.0,0.02547953510656953
0.28303244337439537,0.0010704201413318515,0.11374247819185257,0.008826046250760555,0.019170517101883888,1.0082958936691284,0.07804472744464874,199.0,0.02662517409771681
0.2787486598826945,0.0010543819516897202,0.10766111314296722,0.0077517395839095116,0.017679844051599503,1.0076395273208618,0.07236984372138977,199.0,0.01809318084269762
0.27895196294412017,0.001057746005244553,0.11817900836467743,0.008558666333556175,0.017739074304699898,1.0076074600219727,0.07278957962989807,199.0,0.018195505253970623
0.2799055832438171,0.0010525679681450129,0.11033163964748383,0.007914714515209198,0.017650263383984566,1.0080159902572632,0.07212978601455688,199.0,0.018820243421941996
0.3015685938298702,0.0010555455228313804,0.1179424449801445,0.008544579148292542,0.01772141270339489,1.0077955722808838,0.07282912731170654,199.0,0.02155070286244154
0.29202401963993907,0.0010636874940246344,0.10753102600574493,0.007986376993358135,0.018182259052991867,1.0069429874420166,0.07459898293018341,199.0,0.02875837730243802
0.2924852971918881,0.0010655162623152137,0.10745394229888916,0.008016449399292469,0.018175596371293068,1.006844401359558,0.07492627203464508,199.0,0.02838240098208189
0.29210038762539625,0.0010686038294807076,0.11309957504272461,0.008474979549646378,0.01825757697224617,1.0071735382080078,0.0752825140953064,199.0,0.028703074902296066
0.2891202927567065,0.0010647211456671357,0.10781391710042953,0.008052792400121689,0.0182217787951231,1.0069191455841064,0.07502022385597229,199.0,0.025758874136954546
0.2855775668285787,0.0011485542636364698,0.10756272077560425,0.008300866931676865,0.019205749034881592,1.0122445821762085,0.07792183011770248,199.0,0.01805610628798604
0.2851500608958304,0.0011523835128173232,0.10998895764350891,0.008531640283763409,0.019273407757282257,1.0122021436691284,0.07831820845603943,199.0,0.018318966031074524
0.2832126426510513,0.001145370420999825,0.1043180525302887,0.007992135360836983,0.019169341772794724,1.0125113725662231,0.07737760990858078,199.0,0.01826744107529521
0.2812486980110407,0.0011470060562714934,0.10622140020132065,0.008191445842385292,0.019295956939458847,1.0123720169067383,0.07787547260522842,199.0,0.018800980877131224
0.2923780591227114,0.0011618458665907383,0.10301163792610168,0.008161679841578007,0.01988326385617256,1.0119189023971558,0.07997440546751022,199.0,0.030478728003799915
